EmpId,Satisfaction,Evaluation,number_of_projects,average_montly_hours,time_spent_company,work_accident,Promotion,Department,Salary_INR,Churn
791862,7.6,9.8,2,235,3,0,0,management,175285,0
791863,8.2,9.0,3,215,4,0,0,management,343121,0
791864,7.5,6.6000000000000005,5,234,2,0,0,management,254847,0
791865,6.3,9.8,4,187,3,0,0,management,340218,0
791866,5.1,7.5,3,133,3,0,0,sales,92896,0
791867,2.3000000000000003,7.0,3,123,5,0,0,sales,83861,0
791868,7.7,5.8,4,202,3,0,0,sales,84958,0
791869,5.4,6.3,4,140,3,0,0,sales,76671,0
791870,6.3,8.5,4,182,3,1,0,sales,173839,0
791871,5.5,4.5,3,179,2,1,0,sales,13383,0
791872,3.1,6.3,3,150,3,1,0,sales,48703,0
791873,9.8,7.4,4,151,3,0,0,sales,60997,0
791874,1.6,9.5,6,117,7,0,0,sales,50484,0
791875,5.4,7.800000000000002,3,156,7,0,0,sales,79714,0
791876,7.3,4.8,3,211,7,0,0,sales,42583,0
791877,1.6,6.3,6,286,7,0,1,sales,48939,0
791878,5.699999999999998,8.2,5,233,7,0,1,sales,98921,0
791879,8.8,8.8,4,222,3,1,1,sales,74676,0
791880,9.5,8.100000000000001,4,258,7,0,1,sales,58689,0
791881,9.3,7.0,5,231,7,0,1,sales,226047,0
791882,9.1,5.8,3,220,7,0,1,sales,33111,0
791883,7.7,8.2,4,134,3,0,1,sales,14609,0
791884,2.4,9.4,6,141,3,1,0,sales,38157,0
791885,7.4,7.4,5,160,3,1,0,sales,107968,0
791886,5.300000000000002,5.9,4,259,3,0,0,sales,22187,0
791887,8.9,7.7,5,232,3,0,0,sales,32133,0
791888,2.3000000000000003,7.7,5,272,2,0,0,sales,30667,0
791889,6.9,6.6000000000000005,3,215,6,0,0,sales,234022,0
791890,5.2,7.199999999999998,4,222,3,0,0,sales,31279,0
791891,9.0,5.8,3,244,8,0,0,sales,35839,0
791892,9.2,6.3,5,224,8,1,0,sales,29617,0
791893,7.199999999999998,5.9,5,200,8,1,0,sales,30247,0
791894,9.2,6.1,4,143,8,0,0,sales,18580,0
791895,7.9,8.6,5,238,8,0,0,sales,15979,0
791896,4.8,8.9,4,145,3,0,0,sales,27752,0
791897,2.7,7.6,4,108,10,0,0,sales,44697,0
791898,6.7,4.9,3,247,10,0,0,sales,84124,0
791899,4.8,7.0,3,213,10,0,0,sales,55016,0
791900,9.9,6.0,4,209,8,1,0,IT,78369,0
791901,4.9,8.8,4,240,8,0,0,product_mng,99168,0
791902,3.9,4.5,3,100,8,1,0,product_mng,93437,0
791903,9.9,9.2,4,265,4,1,0,product_mng,66268,0
791904,7.800000000000002,5.699999999999998,3,209,3,0,0,product_mng,50273,0
791905,5.0,7.3,3,154,10,0,0,IT,79846,0
791906,6.1,7.9,5,230,10,0,0,management,307882,0
791907,8.8,6.0,4,208,7,0,1,management,346857,0
791908,4.4,4.4,2,141,7,1,1,management,280331,0
791909,7.3,7.800000000000002,3,262,7,1,1,management,102781,0
791910,5.8,8.4,4,206,7,0,1,management,306054,0
791911,7.4,9.8,3,166,3,1,1,management,376680,0
791912,3.2,4.8,4,117,10,0,1,marketing,61300,0
791913,8.8,8.299999999999999,4,273,10,0,0,sales,40957,0
791914,8.100000000000001,9.0,4,270,10,0,0,accounting,48473,0
791915,5.9,9.2,3,138,10,0,0,support,10221,0
791916,7.9,6.5,3,235,10,0,0,technical,30437,0
791917,9.2,6.4,4,190,10,1,0,management,27090,0
791918,7.6,8.5,3,192,3,0,0,marketing,29964,0
791919,9.1,6.5,5,214,3,1,0,marketing,16251,0
791920,8.0,8.4,4,242,2,1,0,marketing,28793,0
791921,7.3,7.199999999999998,4,233,2,0,0,sales,27173,0
791922,8.8,5.300000000000002,3,218,4,0,0,sales,11586,0
791923,6.5,4.0,5,125,4,0,0,sales,19324,0
791924,8.4,5.0,4,178,2,0,0,sales,23261,0
791925,9.3,5.0,5,272,3,0,0,sales,13791,0
791926,6.4,6.0,3,265,4,0,0,sales,10017,0
791927,6.6000000000000005,7.199999999999998,4,271,3,0,0,sales,24531,0
791928,7.6,5.6000000000000005,3,179,3,1,0,sales,38342,0
791929,3.4000000000000004,7.199999999999998,3,118,4,0,0,IT,32303,0
791930,4.8,8.0,4,196,5,0,0,product_mng,12684,0
791931,7.9,6.1,4,173,2,0,0,product_mng,20110,0
791932,8.2,6.7,4,156,3,0,0,product_mng,21610,0
791933,5.1,7.1,2,180,3,0,0,product_mng,24190,0
791934,8.4,7.800000000000002,4,263,3,0,0,IT,34912,0
791935,6.6000000000000005,7.9,5,134,3,0,0,management,154730,0
791936,7.199999999999998,8.8,3,189,3,1,0,management,357537,0
791937,5.300000000000002,9.1,4,167,4,0,0,management,217205,0
791938,8.100000000000001,8.0,5,132,2,1,0,management,390765,0
791939,5.8,9.0,3,209,2,0,0,management,294061,0
791940,8.2,5.6000000000000005,2,227,5,1,0,management,393233,0
791941,7.199999999999998,9.9,4,239,3,0,0,marketing,93892,0
791942,9.0,5.4,4,172,4,0,0,sales,74212,0
791943,9.8,9.1,3,188,4,0,0,accounting,70905,0
791944,5.6000000000000005,7.4,3,265,3,0,0,support,52232,0
791945,7.7,8.2,3,153,3,1,0,technical,76711,0
791946,6.1,8.9,4,242,2,0,0,management,78603,0
791947,9.7,6.1,4,262,3,1,1,marketing,56053,0
791948,6.4,5.5,3,246,2,0,1,marketing,292166,0
791949,9.9,9.7,4,211,2,0,1,marketing,17149,0
791950,6.1,4.2,3,145,4,0,1,sales,83841,0
791951,7.199999999999998,7.1,4,256,3,0,1,sales,47031,0
791952,6.7,9.1,2,245,2,1,1,sales,80436,0
791953,9.0,5.6000000000000005,3,151,3,0,0,sales,80605,0
791954,9.0,7.3,4,245,2,0,0,sales,39088,0
791955,6.3,6.1,4,171,3,0,0,sales,16861,0
791956,6.4,8.8,3,252,2,0,0,sales,26266,0
791957,4.4,6.5,3,175,2,0,0,IT,12847,0
791958,6.4,9.4,4,210,3,0,0,product_mng,36625,0
791959,6.5,9.5,2,180,2,0,0,product_mng,19397,0
791960,6.9,9.0,5,103,5,0,0,product_mng,20292,0
791961,9.3,5.1,4,110,3,0,0,product_mng,39269,0
791962,7.3,9.0,5,184,3,0,0,IT,28587,0
791963,8.299999999999999,6.0,4,161,2,0,0,management,370101,0
791964,8.2,4.9,5,210,3,0,0,management,213895,0
791965,3.9,9.1,2,212,2,0,0,management,331301,0
791966,5.300000000000002,4.699999999999998,6,106,6,0,0,management,207991,0
791967,8.8,8.100000000000001,4,179,3,0,0,management,211977,0
791968,8.0,6.0,5,217,3,0,0,management,192512,0
791969,6.800000000000002,7.9,4,184,3,0,0,marketing,37921,0
791970,6.6000000000000005,6.0,3,210,2,0,0,sales,19891,0
791971,6.1,6.1,4,246,2,0,0,accounting,20679,0
791972,7.4,5.5,4,262,3,0,0,support,31985,0
791973,6.1,8.299999999999999,4,245,3,1,1,technical,14236,0
791974,5.699999999999998,9.9,3,222,3,1,1,management,17108,0
791975,6.800000000000002,5.4,4,146,4,0,1,marketing,41995,0
791976,7.5,7.9,4,263,3,0,1,marketing,84393,0
791977,2.9,5.699999999999998,5,134,2,0,1,marketing,73276,0
791978,8.100000000000001,8.100000000000001,5,250,4,0,1,sales,71823,0
791979,5.300000000000002,6.800000000000002,4,173,3,0,0,sales,71698,0
791980,4.2,9.6,6,173,3,0,0,sales,97092,0
791981,6.4,6.7,4,252,3,1,0,sales,77945,0
791982,6.3,5.0,2,230,4,0,0,sales,79359,0
791983,8.100000000000001,8.100000000000001,4,212,2,1,0,sales,61998,0
791984,7.1,6.6000000000000005,5,187,2,0,0,sales,84268,0
791985,7.0,8.299999999999999,5,241,2,0,0,sales,75554,0
791986,5.300000000000002,10.0,3,164,4,0,0,IT,65778,0
791987,1.6,9.3,6,218,6,1,0,product_mng,364129,0
791988,1.7000000000000002,5.5,4,194,3,0,0,product_mng,16391,0
791989,7.0,9.5,3,158,2,0,0,product_mng,91776,0
791990,4.3,8.8,2,149,4,0,0,product_mng,49663,0
791991,4.9,6.2,4,161,2,0,0,IT,58238,0
791992,5.0,9.0,5,226,2,0,0,management,258953,0
791993,5.699999999999998,5.9,2,111,2,0,0,management,358840,0
791994,6.800000000000002,7.5,4,258,3,0,0,management,354723,0
791995,6.2,6.1,3,266,2,0,0,management,221862,0
791996,6.9,7.5,3,253,3,0,0,management,218278,0
791997,6.3,7.0,5,160,3,0,0,management,328456,0
791998,7.6,6.2,5,230,3,1,0,marketing,10201,0
791999,6.2,7.6,5,198,3,0,0,sales,26567,0
792000,8.2,6.9,3,250,3,0,0,accounting,24530,0
792001,2.0,7.0,4,225,5,0,0,support,35960,0
792002,1.6,7.0,3,178,3,1,0,technical,19892,0
792003,2.0,7.800000000000002,4,196,3,0,0,management,12271,0
792004,5.300000000000002,5.1,4,240,2,0,0,marketing,10185,0
792005,7.1,6.3,3,204,3,0,0,marketing,10511,0
792006,7.0,9.3,3,250,3,0,0,marketing,14718,0
792007,9.2,9.4,2,224,2,0,0,sales,22426,0
792008,8.100000000000001,9.2,4,268,3,0,0,sales,16198,0
792009,7.9,6.2,5,167,3,0,0,sales,34205,0
792010,5.300000000000002,6.4,3,168,3,0,0,sales,24859,0
792011,5.1,5.6000000000000005,4,168,2,0,0,sales,19864,0
792012,7.800000000000002,9.0,5,158,3,0,0,sales,32487,0
792013,5.0,9.1,3,240,3,0,0,sales,39401,0
792014,9.2,10.0,4,261,4,0,0,sales,63665,0
792015,5.9,5.4,4,176,2,0,0,technical,87298,0
792016,7.7,5.5,3,217,3,0,0,support,91311,0
792017,7.4,8.7,5,224,2,0,0,support,40696,0
792018,6.7,9.7,4,196,3,0,0,support,59356,0
792019,5.6000000000000005,5.9,3,223,3,0,0,support,52253,0
792020,8.4,4.4,5,131,5,1,0,support,52907,0
792021,5.300000000000002,7.7,2,167,2,0,0,support,99884,0
792022,8.6,7.1,5,273,3,0,0,support,68866,0
792023,7.7,6.800000000000002,3,98,3,0,0,support,46564,0
792024,9.7,9.4,4,253,3,0,0,support,90155,0
792025,6.9,8.7,5,174,3,0,0,support,82027,0
792026,7.3,9.0,3,274,2,0,0,support,285084,0
792027,4.2,4.699999999999998,6,174,5,0,0,technical,38904,0
792028,4.0,4.699999999999998,5,173,5,0,0,technical,78939,0
792029,3.3000000000000003,4.1,2,198,4,0,0,technical,93035,0
792030,6.800000000000002,6.6000000000000005,3,238,2,0,0,management,58975,0
792031,7.800000000000002,8.0,3,256,2,0,0,IT,92871,0
792032,9.2,6.0,3,179,2,0,0,IT,37338,0
792033,6.6000000000000005,6.6000000000000005,4,273,4,1,0,IT,33787,0
792034,6.0,4.5,3,104,4,0,0,IT,35074,0
792035,8.6,8.299999999999999,4,208,3,1,0,IT,11898,0
792036,6.1,4.9,3,275,2,0,0,product_mng,16813,0
792037,7.1,6.800000000000002,3,231,2,1,0,product_mng,39729,0
792038,8.6,6.2,4,186,3,0,0,product_mng,36486,0
792039,9.6,5.9,3,241,3,0,0,product_mng,23666,0
792040,7.0,5.4,3,194,2,1,0,IT,31310,0
792041,3.8,4.9,4,196,3,0,1,management,348564,0
792042,3.9,7.5,6,185,3,0,1,management,128700,0
792043,4.9,4.0,2,148,2,1,1,management,144017,0
792044,7.800000000000002,6.2,4,150,3,0,1,management,134992,0
792045,7.4,7.9,5,121,5,0,1,management,200322,0
792046,8.2,7.6,4,266,3,0,1,management,371955,0
792047,6.0,4.2,2,109,6,0,0,sales,31782,0
792048,7.199999999999998,9.9,3,143,4,0,0,sales,16147,0
792049,7.3,9.7,3,174,3,0,0,sales,19972,0
792050,8.9,5.5,4,159,2,0,0,sales,75758,0
792051,7.4,9.4,4,157,2,0,0,sales,65706,0
792052,8.299999999999999,5.699999999999998,2,222,2,0,0,sales,79208,0
792053,2.4,8.8,5,199,5,1,0,sales,42837,0
792054,9.3,8.9,3,255,7,1,0,sales,75250,0
792055,9.6,6.2,4,253,7,0,0,sales,68142,0
792056,1.6,6.800000000000002,5,149,7,1,0,sales,63825,0
792057,2.1,8.5,6,285,7,0,0,sales,91604,0
792058,6.9,5.4,3,164,7,0,0,sales,55302,0
792059,6.6000000000000005,9.6,3,243,3,1,0,sales,70109,0
792060,6.7,3.9,2,207,7,0,0,sales,98052,0
792061,8.5,5.8,4,186,7,0,0,sales,46441,0
792062,3.7,9.2,4,211,7,0,0,sales,262302,0
792063,6.4,6.4,2,190,3,0,0,sales,38174,0
792064,9.1,8.2,2,241,3,0,0,sales,69013,0
792065,9.6,6.800000000000002,3,206,3,0,0,sales,86468,0
792066,7.4,7.0,4,273,3,0,0,sales,96272,0
792067,9.4,9.9,2,157,3,0,0,sales,77637,0
792068,3.7,7.199999999999998,3,183,2,0,0,sales,35122,0
792069,9.2,8.5,3,151,6,1,0,sales,32497,0
792070,8.6,7.199999999999998,3,217,3,0,0,sales,19713,0
792071,6.6000000000000005,4.9,5,235,8,1,0,sales,32292,0
792072,1.9,6.1,4,127,8,0,0,sales,30164,0
792073,6.5,6.1,5,167,8,0,0,sales,26500,0
792074,9.2,4.4,3,260,8,0,0,sales,22565,0
792075,8.299999999999999,8.0,3,240,8,0,0,sales,23405,0
792076,9.4,8.2,4,187,3,0,0,sales,11922,0
792077,4.2,6.9,3,126,2,0,0,sales,25356,0
792078,7.800000000000002,5.300000000000002,6,168,3,0,0,sales,31042,0
792079,5.8,7.6,4,197,5,0,0,sales,16281,0
792080,5.0,6.4,2,170,8,0,0,sales,30951,0
792081,8.2,7.6,3,219,8,1,0,IT,25485,0
792082,9.7,9.2,6,137,8,1,0,product_mng,38866,0
792083,8.0,9.3,3,225,4,0,0,product_mng,27710,0
792084,8.2,8.4,3,194,3,0,0,product_mng,37940,0
792085,9.5,9.9,5,251,4,0,0,product_mng,14605,0
792086,8.8,5.1,5,195,4,0,0,IT,31802,0
792087,5.0,8.6,3,180,7,0,1,management,279579,0
792088,5.300000000000002,8.0,2,225,7,1,1,management,301176,0
792089,8.2,7.4,3,229,7,0,1,management,364822,0
792090,1.5,7.4,6,144,7,0,1,management,191823,0
792091,9.2,7.0,3,129,3,0,1,management,178404,0
792092,5.300000000000002,7.4,3,172,10,0,1,management,207370,0
792093,5.8,10.0,4,220,10,0,0,marketing,90289,0
792094,8.8,7.4,3,273,10,0,0,sales,54845,0
792095,8.5,7.199999999999998,3,245,10,0,0,accounting,65042,0
792096,9.9,6.800000000000002,5,264,10,1,0,support,83030,0
792097,9.4,7.3,3,268,10,0,0,technical,47681,0
792098,6.3,9.4,3,172,3,0,0,management,71008,0
792099,8.5,9.0,3,245,3,0,0,marketing,88462,0
792100,9.5,6.6000000000000005,5,192,3,0,0,marketing,56337,0
792101,7.1,6.6000000000000005,3,268,4,0,0,marketing,317435,0
792102,4.9,8.8,4,244,3,0,0,sales,10269,0
792103,7.1,6.9,4,222,4,0,0,sales,68061,0
792104,5.2,6.2,5,239,2,0,0,sales,87366,0
792105,4.8,7.199999999999998,3,143,4,0,0,sales,96680,0
792106,8.2,7.9,3,160,3,0,0,sales,73963,0
792107,8.299999999999999,7.6,2,255,7,0,0,sales,21339,0
792108,8.5,8.7,4,152,7,0,0,sales,39844,0
792109,5.699999999999998,6.4,4,226,7,0,0,sales,26379,0
792110,1.6,6.3,5,266,7,0,0,IT,27765,0
792111,8.5,6.4,5,256,7,0,0,product_mng,17699,0
792112,8.2,6.7,3,198,3,1,0,product_mng,37402,0
792113,9.0,8.9,4,254,7,0,0,product_mng,21384,0
792114,9.2,6.4,2,104,7,0,0,product_mng,20542,0
792115,9.0,4.8,4,136,7,0,0,IT,23117,0
792116,8.2,8.0,5,205,3,0,0,IT,10359,0
792117,8.4,8.100000000000001,4,236,3,1,0,IT,38984,0
792118,9.2,6.5,3,176,3,0,0,IT,28231,0
792119,8.2,8.2,3,148,3,0,0,IT,37657,0
792120,8.0,8.0,4,146,3,1,0,IT,29565,0
792121,6.0,8.5,3,242,2,0,0,IT,32246,0
792122,1.4,3.8,5,115,6,1,0,marketing,290366,0
792123,8.5,8.9,4,150,3,0,0,accounting,347728,0
792124,5.5,8.100000000000001,3,239,8,0,0,accounting,113854,0
792125,4.9,7.1,4,178,8,0,0,IT,95544,0
792126,8.2,5.8,5,263,8,0,0,IT,66970,0
792127,5.9,7.7,3,272,8,0,0,management,192776,0
792128,9.0,8.2,3,133,8,0,0,marketing,81265,0
792129,6.2,7.199999999999998,3,149,3,1,0,marketing,78053,0
792130,6.1,6.800000000000002,3,193,2,0,0,marketing,44043,0
792131,5.2,5.5,5,174,3,1,0,sales,62331,0
792132,7.9,8.7,4,223,5,0,0,sales,51989,0
792133,4.9,8.9,4,201,8,0,0,sales,99259,0
792134,7.3,6.7,2,139,8,0,0,sales,89229,0
792135,6.7,4.9,5,241,8,0,0,sales,76991,0
792136,5.2,6.1,4,187,4,1,0,sales,92269,0
792137,7.199999999999998,6.4,4,192,3,0,0,sales,53634,0
792138,4.8,5.0,5,142,4,0,0,IT,90551,0
792139,1.9,7.9,4,229,4,0,0,product_mng,65292,0
792140,4.9,4.9,3,104,7,0,0,product_mng,311658,0
792141,9.0,7.6,3,255,7,0,0,product_mng,20421,0
792142,4.9,4.9,4,212,7,0,0,product_mng,92590,0
792143,6.0,5.300000000000002,2,235,7,0,0,IT,97081,0
792144,6.2,8.5,3,237,3,1,0,IT,73887,0
792145,6.4,5.0,4,253,10,0,1,management,180196,0
792146,2.2,9.4,3,193,10,0,1,management,213782,0
792147,9.0,5.5,3,259,10,1,1,management,265130,0
792148,7.4,9.5,5,266,10,0,1,management,100880,0
792149,8.5,5.4,3,185,10,0,1,management,367088,0
792150,3.3000000000000003,6.5,3,172,10,0,1,marketing,382057,0
792151,5.0,7.3,4,180,3,0,0,IT,35487,0
792152,3.8,5.300000000000002,2,157,3,0,0,sales,37920,1
792153,8.0,8.6,5,262,6,0,0,sales,44198,1
792154,1.1,8.8,7,272,4,0,0,sales,52612,1
792155,7.199999999999998,8.7,5,223,5,0,0,sales,38373,1
792156,3.7,5.2,2,159,3,0,0,sales,39286,1
792157,4.1,5.0,2,153,3,0,0,sales,34808,1
792158,1.0,7.7,6,247,4,0,0,sales,27022,1
792159,9.2,8.5,5,259,5,0,0,sales,21907,1
792160,8.9,10.0,5,224,5,0,0,sales,37065,1
792161,4.2,5.300000000000002,2,142,3,0,0,sales,38554,1
792162,4.5,5.4,2,135,3,0,0,sales,25113,1
792163,1.1,8.100000000000001,6,305,4,0,0,sales,15948,1
792164,8.4,9.2,4,234,5,0,0,sales,12669,1
792165,4.1,5.5,2,148,3,0,0,sales,23366,1
792166,3.6,5.6000000000000005,2,137,3,0,0,sales,26402,1
792167,3.8,5.4,2,143,3,0,0,sales,12135,1
792168,4.5,4.699999999999998,2,160,3,0,0,sales,37278,1
792169,7.800000000000002,9.9,4,255,6,0,0,sales,17095,1
792170,4.5,5.1,2,160,3,1,1,sales,17606,1
792171,7.6,8.9,5,262,5,0,0,sales,36452,1
792172,1.1,8.299999999999999,6,282,4,0,0,sales,37408,1
792173,3.8,5.5,2,147,3,0,0,sales,22182,1
792174,0.8999999999999999,9.5,6,304,4,0,0,sales,31010,1
792175,4.6000000000000005,5.699999999999998,2,139,3,0,0,sales,29109,1
792176,4.0,5.300000000000002,2,158,3,0,0,sales,25092,1
792177,8.9,9.2,5,242,5,0,0,sales,18227,1
792178,8.2,8.7,4,239,5,0,0,sales,32522,1
792179,4.0,4.9,2,135,3,0,0,sales,20437,1
792180,4.1,4.6000000000000005,2,128,3,0,0,accounting,34034,1
792181,3.8,5.0,2,132,3,0,0,accounting,21028,1
792182,0.8999999999999999,6.2,6,294,4,0,0,accounting,31560,1
792183,4.5,5.699999999999998,2,134,3,0,0,hr,34706,1
792184,4.0,5.1,2,145,3,0,0,hr,35466,1
792185,4.5,5.5,2,140,3,0,0,hr,21320,1
792186,8.4,8.7,4,246,6,0,0,hr,29826,1
792187,1.0,9.4,6,255,4,0,0,technical,24373,1
792188,3.8,4.6000000000000005,2,137,3,0,0,technical,27087,1
792189,4.5,5.0,2,126,3,0,0,technical,28097,1
792190,1.1,8.9,6,306,4,0,0,technical,21721,1
792191,4.1,5.4,2,152,3,0,0,technical,25563,1
792192,8.7,8.8,5,269,5,0,0,technical,35271,1
792193,4.5,4.8,2,158,3,0,0,technical,29735,1
792194,4.0,4.6000000000000005,2,127,3,0,0,technical,33926,1
792195,1.0,8.0,7,281,4,0,0,technical,11269,1
792196,0.8999999999999999,8.9,6,276,4,0,0,technical,33309,1
792197,8.4,7.4,3,182,4,0,0,technical,38946,1
792198,4.0,5.5,2,147,3,0,0,support,11809,1
792199,5.699999999999998,7.0,3,273,6,0,0,support,30080,1
792200,4.0,5.4,2,148,3,0,0,support,29288,1
792201,4.3,4.699999999999998,2,147,3,0,0,support,30060,1
792202,1.3,7.800000000000002,6,152,2,0,0,support,33914,1
792203,4.4,5.5,2,135,3,0,0,support,36377,1
792204,3.8,5.5,2,134,3,0,0,support,34003,1
792205,3.9,5.4,2,132,3,0,0,support,14650,1
792206,1.0,9.2,7,307,4,0,0,support,17500,1
792207,3.7,4.6000000000000005,2,140,3,0,0,support,21653,1
792208,1.1,9.4,7,255,4,0,0,support,15525,1
792209,1.0,8.100000000000001,6,309,4,0,0,technical,25341,1
792210,3.8,5.4,2,128,3,0,0,technical,30567,1
792211,8.5,10.0,4,225,5,0,0,technical,11672,1
792212,8.5,9.1,5,226,5,0,0,management,86630,1
792213,1.1,9.3,7,308,4,0,0,IT,42193,1
792214,1.0,9.5,6,244,5,0,0,IT,97665,1
792215,3.6,5.6000000000000005,2,132,3,0,0,IT,41318,1
792216,1.1,9.4,6,286,4,0,0,IT,81434,1
792217,8.100000000000001,7.0,6,161,4,0,0,IT,99731,1
792218,4.3,5.4,2,153,3,0,0,product_mng,48331,1
792219,9.0,9.8,4,264,6,0,0,product_mng,52403,1
792220,7.6,8.6,5,223,5,1,0,product_mng,79387,1
792221,4.3,5.0,2,135,3,0,0,product_mng,75650,1
792222,7.4,9.9,2,277,3,0,0,IT,45608,1
792223,0.8999999999999999,7.7,5,275,4,0,0,product_mng,48902,1
792224,4.5,4.9,2,149,3,0,0,product_mng,313521,1
792225,0.8999999999999999,8.7,7,295,4,0,0,product_mng,32734,1
792226,1.1,9.7,6,277,4,0,0,product_mng,67716,1
792227,1.1,7.9,7,306,4,0,0,product_mng,51767,1
792228,1.0,8.299999999999999,6,295,4,0,0,product_mng,92531,1
792229,4.0,5.4,2,137,3,0,0,marketing,63659,1
792230,4.3,5.6000000000000005,2,157,3,0,0,sales,11109,1
792231,3.9,5.6000000000000005,2,142,3,0,0,accounting,27167,1
792232,4.5,5.4,2,140,3,0,0,support,34350,1
792233,3.8,4.9,2,151,3,0,0,technical,24020,1
792234,7.9,5.9,4,139,3,0,1,management,25424,1
792235,8.4,8.5,4,249,6,0,0,marketing,36045,1
792236,1.1,7.7,6,291,4,0,0,marketing,15863,1
792237,1.1,8.7,6,305,4,0,0,marketing,37146,1
792238,1.7000000000000002,8.4,5,232,3,0,0,sales,18333,1
792239,4.4,4.5,2,132,3,0,0,sales,25779,1
792240,3.7,5.699999999999998,2,130,3,0,0,sales,38380,1
792241,1.0,7.9,6,291,4,0,0,sales,26445,1
792242,4.0,5.0,2,130,3,0,0,sales,28197,1
792243,8.9,10.0,5,246,5,0,0,sales,31843,1
792244,4.2,4.8,2,143,3,0,0,sales,22753,1
792245,4.6000000000000005,5.5,2,129,3,0,0,sales,15658,1
792246,0.8999999999999999,8.299999999999999,6,255,4,0,0,sales,18355,1
792247,3.7,5.1,2,155,3,0,0,sales,14625,1
792248,1.0,7.7,6,265,4,0,0,sales,10470,1
792249,1.0,8.4,6,279,4,0,0,sales,18846,1
792250,1.1,9.7,6,284,4,0,0,sales,39939,1
792251,9.0,10.0,5,221,6,0,0,sales,68173,1
792252,3.8,5.2,2,154,3,0,0,sales,98690,1
792253,3.6,5.2,2,147,3,0,0,sales,90691,1
792254,4.2,4.6000000000000005,2,150,3,0,0,sales,62389,1
792255,0.8999999999999999,9.4,7,267,4,0,0,sales,58883,1
792256,4.3,5.2,2,158,3,0,0,sales,98998,1
792257,2.4,4.6000000000000005,7,224,5,0,0,accounting,86064,1
792258,9.1,10.0,4,257,5,0,0,accounting,53319,1
792259,4.4,5.0,2,148,3,0,0,accounting,47707,1
792260,7.1,8.7,3,177,4,0,0,hr,79006,1
792261,4.0,4.9,2,155,3,0,0,hr,76482,1
792262,4.3,4.699999999999998,2,144,3,0,0,hr,81486,1
792263,0.8999999999999999,8.5,6,289,4,0,0,hr,344121,1
792264,4.3,5.2,2,160,3,0,0,technical,34244,1
792265,9.0,9.6,4,258,5,0,0,technical,94202,1
792266,8.4,10.0,5,234,5,0,0,technical,47425,1
792267,3.7,4.8,2,137,3,0,0,technical,42655,1
792268,8.6,6.800000000000002,5,263,2,0,0,technical,73621,1
792269,1.1,8.4,6,251,4,0,0,technical,38243,1
792270,3.7,5.699999999999998,2,133,3,0,0,technical,21289,1
792271,4.0,4.6000000000000005,2,132,3,0,0,technical,26636,1
792272,1.4,6.2,4,158,4,1,0,technical,39352,1
792273,4.0,4.6000000000000005,2,135,3,0,0,technical,10686,1
792274,7.5,10.0,4,216,6,0,0,technical,14328,1
792275,1.1,8.4,6,300,5,1,0,support,34333,1
792276,4.6000000000000005,4.9,2,138,3,0,0,support,35736,1
792277,1.1,9.2,6,260,4,0,0,support,38720,1
792278,3.8,4.9,2,132,3,0,0,support,13430,1
792279,7.0,8.9,3,183,5,0,0,support,32511,1
792280,0.8999999999999999,8.2,6,250,4,0,0,support,14494,1
792281,3.7,4.5,2,151,3,0,0,support,26348,1
792282,1.0,8.299999999999999,6,292,4,0,0,support,14962,1
792283,3.8,5.699999999999998,2,140,3,0,0,support,27068,1
792284,9.0,10.0,5,221,5,0,0,support,16229,1
792285,4.4,5.1,2,138,3,0,0,support,21907,1
792286,3.6,5.0,2,132,3,0,0,technical,10994,1
792287,3.1,8.4,7,133,5,0,0,technical,21886,1
792288,1.0,8.4,6,283,4,1,0,technical,10958,1
792289,4.2,4.8,2,129,3,0,0,management,21168,1
792290,7.4,10.0,4,249,5,0,0,IT,36158,1
792291,7.3,8.7,5,257,5,0,0,IT,28832,1
792292,0.8999999999999999,9.6,6,245,4,0,0,IT,39889,1
792293,4.5,5.300000000000002,2,155,3,0,0,IT,10637,1
792294,1.1,8.0,6,256,4,0,0,IT,18496,1
792295,3.7,4.699999999999998,2,152,3,0,0,product_mng,20199,1
792296,8.4,9.9,4,267,5,0,0,product_mng,24852,1
792297,4.1,4.6000000000000005,2,151,3,0,0,product_mng,23244,1
792298,7.6,9.2,4,239,5,0,0,product_mng,21429,1
792299,1.1,8.7,6,306,4,0,0,IT,16588,1
792300,8.4,8.8,4,263,5,1,0,marketing,19414,1
792301,3.9,5.0,2,147,3,0,0,marketing,39142,1
792302,1.1,9.1,6,278,4,0,0,marketing,16721,1
792303,4.5,5.6000000000000005,2,154,3,0,0,marketing,14309,1
792304,3.7,5.2,2,143,3,0,0,marketing,13643,1
792305,4.0,5.2,2,155,3,0,0,marketing,18557,1
792306,3.9,4.8,2,160,3,0,0,sales,34791,1
792307,1.1,8.0,6,304,4,0,0,accounting,14998,1
792308,8.299999999999999,10.0,5,240,5,0,0,support,12965,1
792309,1.1,9.2,6,305,4,0,0,technical,21748,1
792310,3.9,5.0,2,136,3,0,0,management,26119,1
792311,4.5,4.5,2,132,3,0,0,marketing,11456,1
792312,1.0,9.5,7,301,4,0,0,marketing,33950,1
792313,9.0,9.8,5,243,6,0,0,marketing,27207,1
792314,4.5,5.1,2,147,3,0,0,sales,17486,1
792315,7.9,8.9,5,239,5,0,0,sales,32534,1
792316,9.0,9.9,5,260,5,0,0,sales,14474,1
